Orthogroup,Arabidopsis,Cucumis,Nicotiana,Solanum
OG0012146,AT5G63140.1,MELO3C022295T1,NIOBTv3_g32940.t1,Solyc11g066290.2.1
OG0012149,AT5G23310.1,MELO3C015351T1,NIOBTv3_g18692.t1,Solyc02g021140.3.1
OG0012150,AT5G63100.1,MELO3C002291T1,NIOBTv3_g27878.t1,Solyc06g071670.1.1
OG0012152,AT5G51660.1,MELO3C008722T1,NIOBTv3_g31648.t1,Solyc03g007100.3.1
OG0012155,AT5G16810.1,MELO3C003312T1,NIOBTv3_g28664.t1,Solyc03g097130.3.1
OG0012156,AT5G51550.1,MELO3C006827T1,NIOBTv3_g31324.t1,Solyc03g083560.1.1
OG0012157,AT5G27390.1,MELO3C004308T1,NIOBTv3_g33554.t1,Solyc08g043180.3.1
OG0012161,AT5G13610.1,MELO3C011723T1,NIOBTv3_g13530.t1,Solyc04g049850.3.1
OG0012164,AT5G38630.1,MELO3C022085T1,NIOBTv3_g36673.t1,Solyc02g065580.3.1
OG0012165,AT5G24490.1,MELO3C023190T1,NIOBTv3_g26543.t1,Solyc06g073090.3.1
OG0012168,AT5G63030.1,MELO3C002276T1,NIOBTv3_g29548.t1,Solyc03g112770.3.1
OG0012170,AT5G13470.1,MELO3C005113T1,NIOBTv3_g15271.t1,Solyc01g088140.3.1
OG0012174,AT5G51750.1,MELO3C006851T1,NIOBTv3_g00885.t1,Solyc03g006970.1.1
OG0012179,AT5G44030.1,MELO3C022385T1,NIOBTv3_g36128.t1,Solyc09g072820.4.1
OG0012181,AT5G16860.1,MELO3C018633T1,NIOBTv3_g14809.t1,Solyc03g097850.1.1
OG0012184,AT5G27380.1,MELO3C015345T1,NIOBTv3_g40516.t1,Solyc01g098610.4.1
OG0012185,AT5G17070.1,MELO3C024871T1,NIOBTv3_g16715.t1,Solyc03g062680.3.1
OG0012186,AT5G42070.1,MELO3C016276T1,NIOBTv3_g15117.t1,Solyc08g082570.4.1
OG0012188,AT5G63080.1,MELO3C026280T1,NIOBTv3_g10993.t1,Solyc03g112600.4.1
OG0012190,AT5G63060.1,MELO3C026282T1,NIOBTv3_g10999.t1,Solyc03g112640.3.1
OG0012192,AT5G44000.1,MELO3C012844T1,NIOBTv3_g40400.t1,Solyc06g083770.4.1
OG0012193,AT5G51720.1,MELO3C005405T1,NIOBTv3_g21096.t1,Solyc03g007030.3.1
OG0012194,AT5G13510.1,MELO3C011720T1,NIOBTv3_g00506.t1,Solyc04g009540.1.1
OG0012196,AT5G17240.1,MELO3C020240T1,NIOBTv3_g15188.t1,Solyc02g081320.4.1
OG0012198,AT5G17250.1,MELO3C002801T1,NIOBTv3_g11460.t1,Solyc07g014610.4.1
OG0012199,AT5G63480.1,MELO3C026202T1,NIOBTv3_g05845.t1,Solyc08g006670.3.1
OG0012202,AT5G13770.1,MELO3C027064T1,NIOBTv3_g39224.t1,Solyc04g008570.4.1
OG0012204,AT5G16715.1,MELO3C020199T1,NIOBTv3_g03325.t1,Solyc12g019110.3.1
OG0012205,AT5G44230.1,MELO3C016403T1,NIOBTv3_g29858.t1,Solyc02g084830.4.1
OG0012207,AT5G16710.1,MELO3C020204T1,NIOBTv3_g20035.t1,Solyc11g011250.3.1
OG0012212,AT5G51340.1,MELO3C013696T1,NIOBTv3_g00592.t1,Solyc09g055340.4.1
OG0012213,AT5G35970.1,MELO3C005388T1,NIOBTv3_g12357.t1,Solyc03g097370.4.1
OG0012215,AT5G65960.1,MELO3C026343T1,NIOBTv3_g36784.t1,Solyc03g032050.4.1
OG0012222,AT5G23400.1,MELO3C011763T1,NIOBTv3_g15499.t1,Solyc04g008830.1.1
OG0012223,AT5G17210.1,MELO3C005433T1,NIOBTv3_g23681.t1,Solyc03g096860.3.1
OG0012230,AT5G13450.1,MELO3C023548T1,NIOBTv3_g32963.t1,Solyc01g087120.3.1
OG0012234,AT5G63420.1,MELO3C026230T1,NIOBTv3_g14848.t1,Solyc03g111260.3.1
OG0012236,AT5G13760.1,MELO3C023999T1,NIOBTv3_g14041.t1,Solyc01g087890.3.1
OG0012239,AT5G13700.1,MELO3C023571T1,NIOBTv3_g00653.t1,Solyc01g087590.3.1
OG0012241,AT5G13730.1,MELO3C023995T1,NIOBTv3_g24502.t1,Solyc01g087690.3.1
OG0012245,AT5G23060.1,MELO3C002063T1,NIOBTv3_g08960.t1,Solyc03g114450.3.1
OG0012250,AT5G18660.1,MELO3C006606T1,NIOBTv3_g32590.t1,Solyc01g067290.3.1
OG0012251,AT5G45660.1,MELO3C002693T1,NIOBTv3_g25444.t1,Solyc02g071600.4.1
OG0012253,AT5G45680.1,MELO3C007001T1,NIOBTv3_g15214.t1,Solyc08g006540.4.1
OG0012255,AT5G09860.1,MELO3C022813T1,NIOBTv3_g09413.t1,Solyc01g096600.4.1
OG0012257,AT5G24850.1,MELO3C003644T1,NIOBTv3_g26993.t1,Solyc08g074270.4.1
OG0012260,AT5G18820.1,MELO3C021741T1,NIOBTv3_g01681.t1,Solyc02g068730.3.1
OG0012261,AT5G09850.1,MELO3C008024T1,NIOBTv3_g12188.t1,Solyc11g005450.3.1
OG0012262,AT5G23120.1,MELO3C023596T1,NIOBTv3_g11603.t1,Solyc02g014150.4.1
OG0012264,AT5G18850.1,MELO3C021378T1,NIOBTv3_g25253.t1,Solyc01g080590.3.1
OG0012267,AT5G27270.1,MELO3C024734T1,NIOBTv3_g19358.t1,Solyc03g097000.3.1
OG0012274,AT5G10020.1,MELO3C007800T1,NIOBTv3_g03922.t1,Solyc04g054200.3.1
OG0012277,AT5G03420.1,MELO3C024473T1,NIOBTv3_g08864.t1,Solyc09g008260.3.1
OG0012279,AT5G20910.1,MELO3C016933T1,NIOBTv3_g36495.t1,Solyc08g067290.3.1
OG0012282,AT5G25900.1,MELO3C016719T1,NIOBTv3_g13034.t1,Solyc04g083160.2.1
OG0012284,AT5G50310.1,MELO3C026231T1,NIOBTv3_g06339.t1,Solyc03g111390.4.1
OG0012285,AT5G46560.1,MELO3C003374T1,NIOBTv3_g18255.t1,Solyc08g077250.4.1
OG0012288,AT5G45800.1,MELO3C002662T1,NIOBTv3_g37838.t1,Solyc02g072520.3.1
OG0012292,AT5G51880.1,MELO3C006861T1,NIOBTv3_g12423.t1,Solyc03g006820.3.1
OG0012294,AT5G51920.1,MELO3C005392T1,NIOBTv3_g42193.t1,Solyc03g031420.1.1
OG0012295,AT5G51910.1,MELO3C006863T1,NIOBTv3_g19852.t1,Solyc03g006800.1.1
OG0012296,AT5G20930.1,MELO3C017381T1,NIOBTv3_g13216.t1,Solyc11g071680.2.1
OG0012299,AT5G09580.1,MELO3C018558T1,NIOBTv3_g15352.t1,Solyc01g106190.4.1
OG0012300,AT5G13410.1,MELO3C017816T1,NIOBTv3_g14489.t1,Solyc11g033284.1.1
OG0012302,AT5G41920.1,MELO3C016202T1,NIOBTv3_g27636.t1,Solyc07g043330.3.1
OG0012303,AT5G51820.1,MELO3C005396T1,NIOBTv3_g28892.t1,Solyc03g006870.3.1
OG0012304,AT5G19180.1,MELO3C006555T1,NIOBTv3_g19065.t1,Solyc01g079840.3.1
OG0012308,AT5G41880.1,MELO3C027184T1,NIOBTv3_g16121.t1,Solyc08g082200.3.1
OG0012312,AT5G13390.1,MELO3C017824T1,NIOBTv3_g15618.t1,Solyc11g033282.1.1
OG0012314,AT5G13400.1,MELO3C017823T1,NIOBTv3_g15617.t1,Solyc11g033283.1.1
OG0012315,AT5G66290.1,MELO3C016376T1,NIOBTv3_g02895.t1,Solyc02g084220.3.1
OG0012322,AT5G38880.1,MELO3C026296T1,NIOBTv3_g39360.t1,Solyc03g046590.3.1
OG0012324,AT5G19010.1,MELO3C021394T1,NIOBTv3_g26987.t1,Solyc01g080240.4.1
OG0012325,AT5G24680.1,MELO3C024776T1,NIOBTv3_g26939.t1,Solyc06g072970.3.1
OG0012326,AT5G43920.1,MELO3C012831T1,NIOBTv3_g14255.t1,Solyc09g064320.3.1
OG0012329,AT5G38840.1,MELO3C018906T1,NIOBTv3_g24993.t1,Solyc02g089360.4.1
OG0012331,AT5G53350.1,MELO3C008495T1,NIOBTv3_g14272.t1,Solyc03g083250.3.1
OG0012333,AT5G05560.1,MELO3C026794T1,NIOBTv3_g25334.t1,Solyc06g048460.2.1
OG0012335,AT5G15920.1,MELO3C023581T1,NIOBTv3_g24503.t1,Solyc01g087720.4.1
OG0012338,AT5G02820.1,MELO3C003071T1,NIOBTv3_g39025.t1,Solyc09g007210.4.1
OG0012339,AT5G15710.1,MELO3C022055T1,NIOBTv3_g29342.t1,Solyc02g089310.1.1
OG0012341,AT5G48330.1,MELO3C016379T1,NIOBTv3_g09114.t1,Solyc10g007680.4.1
OG0012342,AT5G08630.1,MELO3C023202T1,NIOBTv3_g10531.t1,Solyc05g056530.4.1
OG0012345,AT5G03050.1,MELO3C026900T1,NIOBTv3_g25718.t1,Solyc03g118440.3.1
OG0012352,AT5G51200.1,MELO3C004510T1,NIOBTv3_g24232.t1,Solyc12g006480.2.1
OG0012354,AT5G18100.1,MELO3C008809T1,NIOBTv3_g10889.t1,Solyc03g062890.3.1
OG0012356,AT5G60720.1,MELO3C004930T1,NIOBTv3_g14003.t1,Solyc11g069840.3.1
OG0012358,AT5G58960.1,MELO3C025877T1,NIOBTv3_g03170.t1,Solyc02g083110.1.1
OG0012363,AT5G42970.1,MELO3C003848T1,NIOBTv3_g19902.t1,Solyc04g080160.3.1
OG0012365,AT5G67290.1,MELO3C007585T1,NIOBTv3_g36644.t1,Solyc03g044190.3.1
OG0012366,AT5G35200.1,MELO3C010305T1,NIOBTv3_g14736.t1,Solyc07g007820.3.1
OG0012369,AT5G05760.1,MELO3C025172T1,NIOBTv3_g45697.t1,Solyc07g054140.3.1
OG0012370,AT5G08490.1,MELO3C017784T1,NIOBTv3_g02242.t1,Solyc10g005090.3.1
OG0012376,AT5G23530.1,MELO3C015726T1,NIOBTv3_g31492.t1,Solyc10g054780.2.1
OG0012380,AT5G23940.1,MELO3C006929T1,NIOBTv3_g35583.t1,Solyc03g025320.4.1
OG0012382,AT5G14230.1,MELO3C008209T1,NIOBTv3_g38524.t1,Solyc02g093950.3.1
OG0012391,AT5G15390.1,MELO3C009837T1,NIOBTv3_g09331.t1,Solyc02g088540.3.1
OG0012398,AT5G03700.1,MELO3C009435T1,NIOBTv3_g30540.t1,Solyc09g009150.1.1
OG0012404,AT5G02880.1,MELO3C009310T1,NIOBTv3_g07184.t1,Solyc09g007310.3.1
OG0012407,AT5G59250.1,MELO3C020608T1,NIOBTv3_g04081.t1,Solyc03g078000.3.1
OG0012409,AT5G67370.1,MELO3C020863T1,NIOBTv3_g00343.t1,Solyc02g092700.3.1
OG0012412,AT5G55540.1,MELO3C024898T1,NIOBTv3_g08892.t1,Solyc03g112750.4.1
OG0012413,AT5G35220.1,MELO3C008847T1,NIOBTv3_g11727.t1,Solyc10g081470.2.1
OG0012416,AT5G36960.1,MELO3C015616T1,NIOBTv3_g26311.t1,Solyc02g081540.2.1
OG0012417,AT5G58900.1,MELO3C025870T1,NIOBTv3_g38502.t1,Solyc06g076770.3.1
OG0012418,AT5G23590.1,MELO3C013333T1,NIOBTv3_g14745.t1,Solyc01g088730.3.1
OG0012419,AT5G64010.1,MELO3C023228T1,NIOBTv3_g02230.t1,Solyc01g105570.4.1
OG0012421,AT5G08740.1,MELO3C008946T1,NIOBTv3_g38738.t1,Solyc03g043750.3.1
OG0012428,AT5G64370.1,MELO3C018607T1,NIOBTv3_g29992.t1,Solyc10g047630.2.1
OG0012429,AT5G08720.1,MELO3C008996T1,NIOBTv3_g20498.t1,Solyc05g009080.4.1
OG0012432,AT5G09420.1,MELO3C018637T1,NIOBTv3_g07899.t1,Solyc10g047300.2.1
OG0012437,AT5G37630.1,MELO3C022831T1,NIOBTv3_g09078.t1,Solyc11g011370.2.1
OG0012441,AT5G14410.1,MELO3C021597T1,NIOBTv3_g18285.t1,Solyc02g093525.1.1
OG0012443,AT5G05200.1,MELO3C020171T1,NIOBTv3_g37525.t1,Solyc03g095620.4.1
OG0012444,AT5G17870.1,MELO3C003483T1,NIOBTv3_g01972.t1,Solyc04g077130.1.1
OG0012451,AT5G20320.1,MELO3C010254T1,NIOBTv3_g11997.t1,Solyc07g005030.4.1
OG0012453,AT5G60750.1,MELO3C005852T1,NIOBTv3_g34773.t1,Solyc08g081750.3.1
OG0012457,AT5G59960.1,MELO3C020709T1,NIOBTv3_g30214.t1,Solyc11g073300.2.1
OG0012458,AT5G42890.1,MELO3C016751T1,NIOBTv3_g23309.t1,Solyc04g078920.3.1
OG0012459,AT5G14720.1,MELO3C021549T1,NIOBTv3_g42154.t1,Solyc02g086790.4.1
OG0012460,AT5G24260.1,MELO3C005886T1,NIOBTv3_g37548.t1,Solyc03g083330.3.1
OG0012464,AT5G52980.1,MELO3C021213T1,NIOBTv3_g42188.t1,Solyc08g076770.4.1
OG0012465,AT5G37530.1,MELO3C006210T1,NIOBTv3_g30010.t1,Solyc05g051230.4.1
OG0012466,AT5G45040.1,MELO3C007008T1,NIOBTv3_g01640.t1,Solyc02g068930.4.1
OG0012470,AT5G50860.1,MELO3C002382T1,NIOBTv3_g11824.t1,Solyc03g097690.3.1
OG0012471,AT5G64730.1,MELO3C008023T1,NIOBTv3_g30318.t1,Solyc11g005550.2.1
OG0012472,AT5G09450.1,MELO3C018589T1,NIOBTv3_g28199.t1,Solyc10g047370.2.1
OG0012473,AT5G58860.1,MELO3C020561T1,NIOBTv3_g24652.t1,Solyc06g076800.3.1
OG0012475,AT5G18200.1,MELO3C006156T1,NIOBTv3_g18430.t1,Solyc10g050850.2.1
OG0012479,AT5G63950.1,MELO3C024599T1,NIOBTv3_g11740.t1,Solyc01g068280.3.1
OG0012480,AT5G14780.1,MELO3C009956T1,NIOBTv3_g03967.t1,Solyc02g086880.4.1
OG0012485,AT5G52960.1,MELO3C006968T1,NIOBTv3_g29004.t1,Solyc03g007540.3.1
OG0012486,AT5G10860.1,MELO3C019601T1,NIOBTv3_g01623.t1,Solyc09g018750.3.1
OG0012487,AT5G14970.1,MELO3C009911T1,NIOBTv3_g11371.t1,Solyc02g087340.3.1
OG0012488,AT5G53020.1,MELO3C008500T1,NIOBTv3_g23454.t1,Solyc03g083060.3.1
OG0012489,AT5G52970.1,MELO3C024463T1,NIOBTv3_g01650.t1,Solyc10g084040.2.1
OG0012490,AT5G15280.1,MELO3C023650T1,NIOBTv3_g01280.t1,Solyc02g067200.4.1
OG0012493,AT5G50960.1,MELO3C008983T1,NIOBTv3_g11988.t1,Solyc12g096690.2.1
OG0012496,AT5G43650.1,MELO3C026778T1,NIOBTv3_g02590.t1,Solyc09g083360.3.1
OG0012499,AT5G18460.1,MELO3C010125T1,NIOBTv3_g35447.t1,Solyc04g050490.4.1
OG0012501,AT5G55500.1,MELO3C024890T1,NIOBTv3_g27507.t1,Solyc07g065140.4.1
OG0012505,AT5G53080.1,MELO3C005892T1,NIOBTv3_g00612.t1,Solyc03g082990.3.1
OG0012510,AT5G58760.1,MELO3C025853T1,NIOBTv3_g33501.t1,Solyc09g031610.4.1
OG0012514,AT5G37830.1,MELO3C021250T1,NIOBTv3_g20944.t1,Solyc09g010560.3.1
OG0012515,AT5G18390.1,MELO3C024683T1,NIOBTv3_g36628.t1,Solyc09g097840.2.1
OG0012516,AT5G11040.1,MELO3C016987T1,NIOBTv3_g06208.t1,Solyc06g065840.3.1
OG0012517,AT5G59770.1,MELO3C013676T1,NIOBTv3_g03023.t1,Solyc11g073130.2.1
OG0012518,AT5G65495.1,MELO3C007710T1,NIOBTv3_g22846.t1,Solyc11g010680.4.1
OG0012520,AT5G51070.1,MELO3C013228T1,NIOBTv3_g00825.t1,Solyc03g117950.3.1
OG0012524,AT5G55710.1,MELO3C014106T1,NIOBTv3_g17738.t1,Solyc12g015680.1.1
OG0012525,AT5G55830.1,MELO3C014117T1,NIOBTv3_g18123.t1,Solyc07g065610.1.1
OG0012527,AT5G39840.1,MELO3C021203T1,NIOBTv3_g05069.t1,Solyc11g011460.2.1
OG0012528,AT5G64510.1,MELO3C018554T1,NIOBTv3_g29044.t1,Solyc01g106470.3.1
OG0012531,AT5G60940.1,MELO3C002045T1,NIOBTv3_g33747.t1,Solyc12g038527.1.1
OG0012534,AT5G52920.1,MELO3C006964T1,NIOBTv3_g02970.t1,Solyc03g007810.3.1
OG0012538,AT5G39790.1,MELO3C020256T1,NIOBTv3_g21074.t1,Solyc02g091530.4.1
OG0012540,AT5G51020.1,MELO3C002387T1,NIOBTv3_g14113.t1,Solyc06g068760.3.1
OG0012542,AT5G05660.1,MELO3C008297T1,NIOBTv3_g04788.t1,Solyc06g051570.4.1
OG0012546,AT5G60960.1,MELO3C017241T1,NIOBTv3_g22533.t1,Solyc03g114920.1.1
OG0012549,AT5G56110.1,MELO3C014085T1,NIOBTv3_g10779.t1,Solyc10g005760.3.1
OG0012551,AT5G43850.1,MELO3C014282T1,NIOBTv3_g35236.t1,Solyc09g082630.3.1
OG0012554,AT5G64530.1,MELO3C018675T1,NIOBTv3_g11627.t1,Solyc01g104900.3.1
OG0012557,AT5G43630.1,MELO3C006469T1,NIOBTv3_g30310.t1,Solyc09g083390.3.1
OG0012558,AT5G47840.1,MELO3C019938T1,NIOBTv3_g13676.t1,Solyc06g065270.4.1
OG0012560,AT5G26960.1,MELO3C015613T1,NIOBTv3_g10402.t1,Solyc11g072080.1.1
OG0012561,AT5G47860.1,MELO3C026759T1,NIOBTv3_g18479.t1,Solyc01g008070.3.1
OG0012563,AT5G55470.1,MELO3C013102T1,NIOBTv3_g20518.t1,Solyc10g006080.3.1
OG0012564,AT5G65270.1,MELO3C007742T1,NIOBTv3_g22609.t1,Solyc11g010100.2.1
OG0012567,AT5G67620.1,MELO3C007644T1,NIOBTv3_g20183.t1,Solyc02g092240.3.1
OG0012568,AT5G51010.1,MELO3C026168T1,NIOBTv3_g00492.t1,Solyc03g118130.3.1
OG0012570,AT5G15190.1,MELO3C009881T1,NIOBTv3_g06269.t1,Solyc02g087890.4.1
OG0012572,AT5G42610.1,MELO3C003881T1,NIOBTv3_g34981.t1,Solyc04g079910.4.1
OG0012574,AT5G14170.1,MELO3C014878T1,NIOBTv3_g30879.t1,Solyc02g068100.3.1
OG0012575,AT5G53060.1,MELO3C019371T1,NIOBTv3_g00613.t1,Solyc03g082980.3.1
OG0012576,AT5G20060.2,MELO3C026638T1,NIOBTv3_g35587.t1,Solyc12g006870.2.1
OG0012579,AT5G24120.1,MELO3C026931T1,NIOBTv3_g16573.t1,Solyc03g007370.3.1
OG0012586,AT5G39950.1,MELO3C009894T1,NIOBTv3_g13313.t1,Solyc02g087630.3.1
OG0012588,AT5G05510.1,MELO3C022702T1,NIOBTv3_g40294.t1,Solyc06g051040.4.1
OG0012589,AT5G20050.1,MELO3C026637T1,NIOBTv3_g39920.t1,Solyc06g008890.4.1
OG0012590,AT5G60620.1,MELO3C013265T1,NIOBTv3_g40463.t1,Solyc08g082340.3.1
OG0012593,AT5G45170.1,MELO3C007035T1,NIOBTv3_g61460.t1,Solyc02g069410.4.1
OG0012595,AT5G23910.1,MELO3C005479T1,NIOBTv3_g15003.t1,Solyc03g025470.4.1
OG0012598,AT5G48450.1,MELO3C012714T1,NIOBTv3_g38518.t1,Solyc09g055930.3.1
OG0012601,AT5G64600.1,MELO3C008053T1,NIOBTv3_g27734.t1,Solyc11g005870.2.1
OG0012603,AT5G20120.1,MELO3C010361T1,NIOBTv3_g14901.t1,Solyc12g006660.2.1
OG0012611,AT5G24130.1,MELO3C005871T1,NIOBTv3_g07747.t1,Solyc03g007340.4.1
OG0012614,AT5G14660.1,MELO3C009968T1,NIOBTv3_g13548.t1,Solyc02g086680.4.1
OG0012615,AT5G14140.1,MELO3C008189T1,NIOBTv3_g39485.t1,Solyc02g094170.3.1
OG0012618,AT5G58740.1,MELO3C020551T1,NIOBTv3_g27651.t1,Solyc06g076940.3.1
OG0012619,AT5G14580.1,MELO3C009975T1,NIOBTv3_g19542.t1,Solyc02g086600.3.1
OG0012622,AT5G58730.1,MELO3C020550T1,NIOBTv3_g17620.t1,Solyc06g076950.3.1
OG0012625,AT5G24170.1,MELO3C008483T1,NIOBTv3_g26549.t1,Solyc03g117000.3.1
OG0012626,AT5G37360.1,MELO3C010086T1,NIOBTv3_g29447.t1,Solyc04g050470.4.1
OG0012629,AT5G16610.2,MELO3C022868T1,NIOBTv3_g31021.t1,Solyc11g011060.3.1
OG0012641,AT5G60590.2,MELO3C026847T1,NIOBTv3_g27441.t1,Solyc11g069360.2.1
OG0012644,AT5G66360.2,MELO3C007871T1,NIOBTv3_g23388.t1,Solyc02g084730.3.1
OG0012651,AT5G47830.1,MELO3C016776T1,NIOBTv3_g36497.t1,Solyc04g078600.3.1
OG0012661,AT5G18940.1,MELO3C021389T1,NIOBTv3_g13785.t1,Solyc01g080350.3.1
OG0012666,AT5G64630.2,MELO3C008048T1,NIOBTv3_g20889.t1,Solyc11g005800.2.1
OG0012670,AT5G28050.2,MELO3C015402T1,NIOBTv3_g05092.t1,Solyc01g097880.4.1
OG0012676,AT5G57250.1,MELO3C003981T1,NIOBTv3_g15097.t1,Solyc05g013400.4.1
OG0012680,AT5G01470.2,MELO3C003292T1,NIOBTv3_g01041.t1,Solyc10g085160.2.1
OG0012682,AT5G09790.2,MELO3C023256T1,NIOBTv3_g25113.t1,Solyc11g005730.3.1
OG0012683,AT5G10780.2,MELO3C016948T1,NIOBTv3_g32650.t1,Solyc08g006650.3.1
OG0012691,AT5G05970.2,MELO3C008247T1,NIOBTv3_g13204.t1,Solyc03g079920.3.1
OG0012696,AT5G43822.1,MELO3C013247T1,NIOBTv3_g64330.t1,Solyc08g069130.1.1
OG0012697,AT5G52800.3,MELO3C006956T1,NIOBTv3_g16667.t1,Solyc12g044350.1.1
OG0012698,AT5G11030.2,MELO3C016986T1,NIOBTv3_g39447.t1,Solyc01g094670.4.1
OG0012700,AT5G01650.2,MELO3C026027T1,NIOBTv3_g38926.t1,Solyc10g076350.2.1
OG0012706,AT5G58060.2,MELO3C010243T1,NIOBTv3_g10075.t1,Solyc07g005200.3.1
OG0012707,AT5G59980.2,MELO3C025708T1,NIOBTv3_g29089.t1,Solyc06g005200.3.1
OG0012708,AT5G62640.3,MELO3C002218T1,NIOBTv3_g34711.t1,Solyc06g071140.3.1
OG0012716,AT5G11490.2,MELO3C003587T1,NIOBTv3_g05747.t1,Solyc08g068210.3.1
OG0012720,AT5G64390.3,MELO3C018612T1,NIOBTv3_g34531.t1,Solyc01g106020.3.1
OG0012721,AT5G63460.4,MELO3C026211T1,NIOBTv3_g14847.t1,Solyc03g111270.2.1
OG0012722,AT5G08080.3,MELO3C026621T1,NIOBTv3_g39924.t1,Solyc10g081580.3.1
OG0012737,AT5G19840.2,MELO3C015807T1,NIOBTv3_g19978.t1,Solyc09g065690.4.1
OG0012738,AT5G50870.2,MELO3C026177T1,NIOBTv3_g10249.t1,Solyc06g072570.4.1
