AT5G23090.4	PF00808
AT3G58580.1	PF03372
AT1G02510.1	PF07885
AT1G02510.1	PF07885
AT2G03230.1	PF07802
AT4G29210.1	PF01019
AT5G14000.1	PF02365
AT5G17540.1	PF02458
AT1G05120.1	PF00176
AT1G05120.1	PF00271
AT1G05120.1	PF00097
AT5G09880.1	PF15519
AT5G09880.1	PF00076
AT5G09880.1	PF00076
AT5G09880.1	PF00076
AT5G03630.1	PF07992
AT3G54160.1	PF07723
AT3G13950.1	PF13962
AT2G46100.1	PF10184
AT4G17830.2	PF01546
AT4G17830.2	PF07687
AT1G68100.1	PF02535
AT1G11290.1	PF13041
AT1G11290.1	PF13041
AT1G11290.1	PF13041
AT1G11290.1	PF14432
AT1G11290.1	PF01535
AT1G11290.1	PF01535
AT1G11290.1	PF01535
AT1G11290.1	PF01535
AT1G11290.1	PF13812
AT2G31170.2	PF09190
AT2G31170.2	PF01406
AT5G12140.1	PF16845
AT1G72500.1	PF13768
AT2G37560.2	PF04084
AT2G40460.1	PF00854
AT1G66850.1	PF14368
AT2G33030.1	PF00560
AT4G35840.1	PF13441
AT4G35840.1	PF13639
AT5G48810.1	PF00173
AT1G78850.1	PF01453
AT4G09620.1	PF02536
AT1G03300.1	PF05266
AT1G03300.1	PF05641
AT1G03300.1	PF05641
AT5G35810.1	PF13962
AT1G71220.1	PF18400
AT1G71220.1	PF06427
AT1G71220.1	PF18403
AT1G71220.1	PF18401
AT1G71220.1	PF18402
AT1G71220.1	PF18404
AT2G32930.2	PF00642
AT2G32930.2	PF00642
AT2G32930.2	PF00642
AT2G32930.2	PF00642
AT2G32930.2	PF00642
AT5G38520.1	PF12697
AT4G25350.1	PF03105
AT4G25350.1	PF03105
AT4G25350.1	PF03124
AT4G25340.2	PF00254
AT4G25340.2	PF17800
AT5G09300.2	PF00676
AT1G21870.1	PF03151
AT1G28960.4	PF00293
AT1G28960.2	PF00293
AT3G45790.1	PF00069
AT2G28030.1	PF14541
AT2G28030.1	PF14543
AT1G73150.1	PF00439
AT1G73150.1	PF17035
AT4G21760.1	PF00232
AT1G69730.1	PF13947
AT1G69730.1	PF00069
AT1G69730.1	PF08488
AT3G14420.4	PF01070
AT3G21830.1	PF03931
AT3G21830.1	PF01466
AT1G30720.1	PF08031
AT1G30720.1	PF01565
AT1G63280.1	PF00079
AT3G17920.2	PF12799
AT3G17920.2	PF12799
AT3G22650.1	PF00646
AT3G22650.1	PF07734
AT4G22756.1	PF04116
AT5G41680.2	PF07714
AT2G32160.2	PF07942
AT5G20040.2	PF01715
AT4G27960.1	PF00179
AT4G34730.1	PF02033
AT1G80900.1	PF01544
AT5G37130.1	PF13181
AT1G54290.1	PF01253
AT2G14530.1	PF14416
AT2G14530.1	PF13839
AT2G16760.1	PF08450
AT1G56620.1	PF04043
AT1G05300.2	PF02535
AT1G09415.1	PF15699
AT3G54826.1	PF05180
AT1G07840.3	PF04000
AT2G44480.1	PF00232
AT2G01050.1	PF14111
AT4G35090.2	PF06628
AT4G35090.2	PF00199
AT4G02590.2	PF00010
AT4G02590.1	PF00010
AT4G02790.1	PF01926
AT5G39785.1	PF07891
AT2G34570.1	PF04900
AT1G08640.1	PF11833
AT2G15680.1	PF13499
AT2G15680.1	PF13499
AT3G43700.1	PF00917
AT3G43700.1	PF00651
AT2G28315.1	PF03151
AT2G35510.1	PF00644
AT2G35510.1	PF12174
AT1G75930.1	PF00657
AT4G38560.2	PF05278
AT1G02880.3	PF04265
AT1G02880.3	PF04263
AT5G20960.1	PF03450
AT5G20960.1	PF00941
AT5G20960.1	PF00111
AT5G20960.1	PF01315
AT5G20960.1	PF01799
AT5G20960.1	PF02738
AT5G20960.2	PF03450
AT5G20960.2	PF00941
AT5G20960.2	PF00111
AT5G20960.2	PF01315
AT5G20960.2	PF01799
AT5G20960.2	PF02738
AT1G37140.2	PF04059
AT4G32620.2	PF10513
AT1G50000.1	PF04452
AT2G18110.1	PF00736
AT4G15120.1	PF05678
AT5G23870.3	PF03283
AT2G47960.1	PF06159
AT5G48670.1	PF00319
AT4G14570.1	PF07676
AT4G14570.1	PF00326
AT4G23840.1	PF13516
AT4G23840.1	PF13516
AT5G35753.1	PF11926
AT4G17650.1	PF03364
AT1G72830.3	PF02045
AT4G04670.1	PF13418
AT4G04670.1	PF02475
AT4G04670.1	PF13415
AT4G04670.1	PF02676
AT4G04670.1	PF01344
AT1G01490.1	PF00403
AT1G01490.2	PF00403
AT4G16250.1	PF00989
AT4G16250.1	PF00989
AT4G16250.1	PF00360
AT4G16250.1	PF08446
AT4G16250.1	PF02518
AT4G16250.1	PF00512
AT4G16250.1	PF01590
AT2G38070.1	PF05340
AT1G63980.2	PF01585
AT4G28660.1	PF03912
AT4G38160.3	PF02536
AT1G05880.1	PF01485
AT1G28510.1	PF07047
AT3G01050.1	PF13881
AT3G05320.1	PF10250
AT3G16870.1	PF00320
AT5G16330.1	PF04970
AT3G14520.1	PF03936
AT3G14520.1	PF01397
AT4G25270.1	PF01535
AT4G25270.1	PF01535
AT4G25270.1	PF01535
AT4G25270.1	PF01535
AT4G25270.1	PF13041
AT4G25270.1	PF13041
AT4G25270.1	PF13812
AT3G07270.2	PF01227
AT3G07270.2	PF01227
AT2G33370.1	PF00238
AT1G04480.1	PF00238
AT3G04400.1	PF00238
AT3G57890.1	PF07986
AT5G05570.1	PF00957
AT2G47860.3	PF03000
AT5G18090.1	PF02362
AT5G18090.1	PF02362
AT2G05830.1	PF01008
AT1G13710.1	PF00067
AT1G48970.1	PF01008
AT3G13920.1	PF00271
AT3G13920.1	PF00270
AT2G41360.1	PF00646
AT2G02660.1	PF08268
AT3G17040.1	PF13432
AT3G17040.1	PF13432
AT3G17040.1	PF13432
AT1G24280.1	PF00479
AT1G24280.1	PF02781
AT1G69580.1	PF14379
AT1G29350.1	PF06972
AT4G39950.1	PF00067
AT2G40430.2	PF07767
AT2G40430.2	PF07767
AT1G23170.2	PF10151
AT3G27670.1	PF12530
AT3G27670.1	PF12530
AT3G49310.1	PF05631
AT3G60420.1	PF00300
AT3G60420.1	PF00300
AT5G24930.1	PF06203
AT5G24930.1	PF00643
AT5G24930.1	PF00643
AT1G47220.1	PF02984
AT1G47220.1	PF00134
AT1G45243.1	PF03107
AT1G45243.1	PF03107
AT1G45243.1	PF03107
AT1G36050.2	PF13850
AT1G36050.2	PF07970
AT1G25220.2	PF00117
AT1G10630.1	PF00025
AT1G02370.1	PF01535
AT1G02370.1	PF01535
AT1G02370.1	PF01535
AT1G02370.1	PF01535
AT1G02370.1	PF01535
AT1G76630.1	PF07719
AT2G46760.1	PF01565
AT2G46760.1	PF04030
AT1G45015.2	PF02221
AT1G64810.1	PF05634
AT1G64810.1	PF05634
AT3G43990.1	PF07500
AT3G43990.1	PF01426
AT5G39590.1	PF07534
AT2G46494.1	PF14380
AT2G46494.1	PF13639
AT2G40350.1	PF00847
AT2G30290.2	PF02225
AT3G32160.1	PF11690
AT3G62760.1	PF00043
AT3G62760.1	PF02798
AT5G11350.1	PF03372
AT2G27800.1	PF13041
AT2G27800.1	PF12854
AT2G27800.1	PF13812
AT2G27800.1	PF01535
AT5G02360.1	PF03107
AT5G02360.1	PF03107
AT5G51750.1	PF05922
AT5G51750.1	PF02225
AT5G51750.1	PF17766
AT5G51750.1	PF00082
AT3G03700.1	PF04515
AT5G50340.1	PF13541
AT5G50340.1	PF13481
AT4G11310.1	PF08246
AT4G11310.1	PF00112
AT1G07320.2	PF00573
AT3G09735.1	PF04689
AT4G36210.2	PF05277
AT4G36210.2	PF05277
AT3G61160.1	PF00069
AT5G58680.1	PF00514
AT5G58680.1	PF00514
AT5G58680.1	PF00514
AT5G38290.2	PF01195
AT5G58960.1	PF04859
AT4G37800.1	PF00722
AT4G37800.1	PF06955
AT5G38430.1	PF12338
AT5G38430.1	PF00101
AT4G20960.1	PF00383
AT2G42460.1	PF00917
AT5G51430.1	PF10191
AT4G31350.2	PF02485
AT4G31350.1	PF02485
AT3G09405.1	PF03283
AT1G10680.1	PF00664
AT1G10680.1	PF00664
AT1G10680.1	PF00005
AT1G10680.1	PF00005
AT5G46820.1	PF14365
AT5G46820.1	PF03080
AT4G23590.1	PF00155
AT2G43110.1	PF14617
AT5G51460.2	PF02358
AT5G02660.1	PF04780
AT5G02660.1	PF04781
AT3G07910.1	PF10247
AT1G22880.1	PF00759
AT1G62910.1	PF12854
AT1G62910.1	PF13041
AT1G62910.1	PF13041
AT1G62910.1	PF13041
AT1G62910.1	PF13041
AT1G62910.1	PF13041
AT1G62910.1	PF13041
AT1G62910.1	PF13041
AT2G28250.1	PF00069
AT2G28250.2	PF00069
AT4G35050.1	PF12265
AT4G35050.1	PF00400
AT4G35050.1	PF00400
AT4G35050.1	PF00400
AT4G35050.1	PF00400
AT5G38195.1	PF14368
AT3G04070.2	PF02365
AT3G58440.1	PF00917
AT3G56891.1	PF00403
AT4G01590.3	PF11705
AT4G01590.1	PF11705
AT4G23510.1	PF01582
AT4G23510.1	PF01582
AT2G19820.1	PF03195
AT2G14690.1	PF00331
AT3G62370.1	PF09459
AT5G64560.1	PF01544
AT5G06540.1	PF14432
AT5G06540.1	PF01535
AT5G06540.1	PF01535
AT5G06540.1	PF01535
AT5G06540.1	PF01535
AT5G06540.1	PF01535
AT5G06540.1	PF01535
AT4G34110.1	PF00658
AT4G34110.1	PF00076
AT4G34110.1	PF00076
AT4G34110.1	PF00076
AT4G34110.1	PF00076
AT1G52220.2	PF14159
AT5G27270.1	PF01535
AT5G27270.1	PF01535
AT5G27270.1	PF01535
AT5G27270.1	PF01535
AT5G27270.1	PF01535
AT5G27270.1	PF01535
AT5G27270.1	PF13812
AT5G27270.1	PF13041
AT5G27270.1	PF13041
AT5G27270.1	PF13041
AT5G27270.1	PF13041
AT4G38650.1	PF00331
AT3G03850.1	PF02519
AT3G18160.3	PF04882
AT2G45950.1	PF01466
AT2G41800.1	PF04862
AT2G41800.1	PF04862
AT5G13760.1	PF04515
AT1G56290.1	PF04676
AT1G56290.1	PF04677
AT5G37560.1	PF01485
AT5G37560.1	PF01485
AT5G37560.1	PF13456
AT5G20720.2	PF00166
AT5G20720.2	PF00166
AT5G20720.1	PF00166
AT5G20720.1	PF00166
AT5G20720.3	PF00166
AT5G20720.3	PF00166
AT5G19000.1	PF00651
AT1G77830.1	PF13639
AT2G25760.2	PF00069
AT5G65200.1	PF04564
AT5G65200.1	PF00514
AT5G55140.1	PF00327
AT3G08030.1	PF04862
AT3G08030.1	PF04862
AT4G13345.2	PF03348
AT1G13370.1	PF00125
AT2G18420.1	PF02704
AT3G14420.6	PF01070
AT5G02850.1	PF10018
ATCG00760.1	PF00444
AT1G15850.1	PF00400
AT1G15850.1	PF00400
AT5G55380.1	PF13813
AT5G24352.1	PF14215
AT3G43630.1	PF01988
AT3G43630.1	PF01988
AT3G16520.3	PF00201
AT5G59990.1	PF06203
AT5G64100.1	PF00141
AT5G19390.3	PF00620
AT5G19390.3	PF14389
AT5G19390.3	PF00169
AT4G00340.1	PF00954
AT4G00340.1	PF01453
AT4G00340.1	PF00069
AT2G30200.2	PF00698
AT3G11420.1	PF04646
AT2G35120.1	PF01597
AT5G08410.1	PF02941
AT5G56500.2	PF00118
AT5G56500.1	PF00118
AT1G66700.3	PF03492
AT3G48310.1	PF00067
AT4G32915.1	PF02686
AT1G26890.1	PF08387
AT1G26890.1	PF00646
AT1G26890.1	PF07723
AT2G11810.2	PF06925
AT1G29020.1	PF13499
AT2G43430.1	PF00753
AT2G43430.1	PF16123
AT5G60530.1	PF06830
AT4G34980.1	PF02225
AT4G34980.1	PF05922
AT4G34980.1	PF00082
AT4G34980.1	PF17766
AT2G25180.1	PF00249
AT2G25180.1	PF00072
AT3G27490.1	PF03107
AT3G27490.1	PF03107
AT3G27490.1	PF03107
AT3G27490.1	PF03107
AT3G27490.1	PF03107
AT3G27490.1	PF03107
AT3G27490.1	PF03107
AT5G47320.1	PF00076
AT5G47320.1	PF00203
AT2G43090.1	PF00694
AT3G26960.1	PF01190
AT5G27130.1	PF00319
AT5G13530.2	PF18346
AT5G13530.2	PF18346
AT5G13530.2	PF18346
AT5G13530.2	PF18346
AT5G13530.2	PF18346
AT5G13530.2	PF18346
AT5G13530.2	PF18346
AT5G13530.2	PF18346
AT5G13530.2	PF14634
AT5G13530.2	PF00069
AT5G13530.2	PF12796
AT5G13530.2	PF12796
AT5G13530.2	PF13637
AT5G52630.1	PF14432
AT5G52630.1	PF13041
AT5G52630.1	PF13041
AT5G52630.1	PF01535
AT5G52630.1	PF01535
AT5G52630.1	PF01535
AT3G12040.1	PF02245
AT5G16540.1	PF00642
AT5G16540.1	PF00642
AT5G16540.1	PF00642
AT5G16540.1	PF00642
AT5G16540.1	PF00642
AT4G28630.1	PF00664
AT4G28630.1	PF00005
AT4G00610.1	PF04504
AT2G35150.1	PF04674
AT1G19140.1	PF08511
AT3G51830.2	PF02383
AT2G43640.2	PF02290
AT2G43640.1	PF02290
AT4G27480.1	PF02485
AT4G27480.2	PF02485
AT1G51790.1	PF07714
AT1G51790.1	PF12819
AT5G39100.1	PF00190
AT1G49400.1	PF00366
AT1G08210.1	PF14541
AT1G08210.1	PF14543
AT4G38950.1	PF11995
AT4G38950.1	PF00225
AT4G38950.2	PF11995
AT4G38950.2	PF00225
AT4G32430.1	PF01535
AT4G32430.1	PF01535
AT4G32430.1	PF01535
AT4G32430.1	PF01535
AT4G32430.1	PF13041
AT4G32430.1	PF13041
AT1G72430.1	PF02519
AT5G45670.1	PF00657
AT2G37140.1	PF03936
AT4G11655.1	PF04535
AT5G66160.1	PF02225
AT5G66160.1	PF13639
AT3G63130.2	PF13943
AT3G63130.2	PF13516
AT3G63130.2	PF13516
AT3G63130.2	PF13516
AT3G63130.2	PF13516
AT3G63130.1	PF13943
AT3G63130.1	PF13516
AT3G63130.1	PF13516
AT3G63130.1	PF13516
AT3G63130.1	PF13516
AT4G15510.1	PF01789
AT1G48440.1	PF05529
AT5G41920.1	PF03514
AT5G35170.1	PF09353
AT5G35170.1	PF00406
AT5G10800.1	PF01805
AT5G10800.1	PF00076
AT5G10800.1	PF08312
AT3G55450.1	PF07714
AT3G28470.1	PF00249
AT3G28470.1	PF00249
AT5G40180.1	PF13839
AT4G19150.1	PF12796
AT4G19150.1	PF13637
AT1G18080.1	PF00400
AT1G18080.1	PF00400
AT1G18080.1	PF00400
AT1G18080.1	PF00400
AT1G18080.1	PF00400
AT1G18080.1	PF00400
AT1G18080.1	PF00400
AT5G28680.1	PF12819
AT5G28680.1	PF07714
AT5G54270.1	PF00504
AT3G16520.1	PF00201
AT4G32342.1	PF13259
AT4G32342.1	PF13259
AT3G21530.1	PF03372
AT3G26920.1	PF07723
AT3G26920.1	PF08387
AT3G18524.1	PF01624
AT3G18524.1	PF05192
AT3G18524.1	PF05190
AT3G18524.1	PF05188
AT3G18524.1	PF00488
AT2G46700.2	PF00069
AT1G72300.1	PF08263
AT1G72300.1	PF00560
AT1G72300.1	PF00069
AT3G54320.1	PF00847
AT3G54320.1	PF00847
AT4G26690.1	PF03009
AT4G31060.1	PF00847
AT1G23380.1	PF03790
AT1G23380.1	PF05920
AT1G23380.1	PF03789
AT1G23380.1	PF03791
AT5G03345.1	PF10270
AT4G01080.1	PF14416
AT4G01080.1	PF13839
AT5G57070.1	PF05553
AT4G12470.1	PF14547
AT4G39860.2	PF13266
AT3G02040.1	PF03009
AT5G03230.1	PF04520
AT1G13090.1	PF00067
AT4G39780.1	PF00847
AT1G80040.2	PF02845
AT3G56970.1	PF00010
AT3G30820.1	PF03078
AT5G03170.1	PF02469
AT2G30350.2	PF01541
AT4G18220.1	PF16913
AT2G27860.1	PF01370
AT4G19510.1	PF07725
AT4G19510.1	PF01582
AT4G19510.1	PF00931
AT4G19510.1	PF13855
AT4G09570.1	PF13499
AT4G09570.1	PF13499
AT4G09570.1	PF00069
AT2G47580.1	PF00076
AT2G47580.1	PF00076
AT2G38170.2	PF01699
AT2G38170.2	PF01699
AT4G04885.1	PF04818
AT3G23250.2	PF00249
AT4G02540.1	PF03107
AT4G02540.1	PF03107
AT4G02540.1	PF03107
AT4G02540.1	PF03107
AT4G02540.1	PF03107
AT4G02540.1	PF03107
AT4G02540.1	PF03107
AT5G46470.1	PF00931
AT5G46470.1	PF07725
AT5G46470.1	PF01582
AT5G49000.1	PF01344
AT5G49000.1	PF00646
AT1G17710.1	PF06888
AT5G56480.1	PF14368
AT1G32500.1	PF01458
AT2G21410.1	PF01496
AT1G65200.1	PF04780
AT1G65200.1	PF04781
AT2G37840.2	PF00069
AT5G42760.1	PF04072
AT1G75940.1	PF00232
AT3G53110.1	PF00270
AT3G53110.1	PF00271
AT3G62530.1	PF13646
AT1G05780.1	PF09446
AT3G07160.1	PF14288
AT3G07160.1	PF02364
AT3G07160.1	PF02364
AT4G30020.1	PF17766
AT4G30020.1	PF00082
AT4G30020.1	PF05922
AT2G26230.1	PF01014
AT2G26230.1	PF01014
AT3G56980.1	PF00010
AT3G60810.2	PF07386
AT5G65370.1	PF07651
AT1G17720.2	PF00400
AT1G17720.2	PF00400
AT3G60630.1	PF03514
AT1G78920.1	PF03030
AT1G78920.2	PF03030
AT4G17505.1	PF03080
AT5G49780.1	PF12799
AT5G49780.1	PF07714
AT3G08840.1	PF07478
AT3G08840.1	PF01820
AT4G33820.1	PF00331
AT5G41460.1	PF04646
AT5G51030.1	PF00106
AT5G51030.1	PF00106
AT5G37210.1	PF03107
AT5G37210.1	PF03107
AT5G37210.1	PF03107
AT5G37210.1	PF03107
AT5G37210.1	PF03107
AT5G37210.1	PF03107
AT5G37210.1	PF03107
AT1G23201.1	PF07802
AT1G23201.1	PF07802
AT1G20620.1	PF06628
AT1G20620.1	PF00199
AT5G58980.1	PF17048
AT5G58980.1	PF04734
AT2G03130.1	PF00542
AT5G05970.2	PF00400
AT5G05970.2	PF00400
AT5G50320.1	PF00583
AT5G50320.1	PF16199
AT5G50320.1	PF04055
AT1G27430.1	PF02213
AT1G33390.1	PF00271
AT1G33390.1	PF04408
AT1G33390.1	PF07717
AT1G10610.1	PF00010
AT1G10610.1	PF14215
AT5G47820.1	PF00225
AT5G47820.2	PF00225
AT5G47620.4	PF00076
AT5G47620.4	PF00076
AT4G03205.2	PF01218
AT4G38580.1	PF00403
AT1G53190.2	PF13639
AT1G53190.1	PF13639
AT4G16265.1	PF02150
AT4G16265.1	PF01096
AT4G27090.1	PF01929
AT4G14140.2	PF00145
AT4G14140.2	PF12047
AT4G14140.2	PF12047
AT4G14140.2	PF01426
AT4G14140.2	PF01426
AT5G11520.1	PF00155
AT1G69040.1	PF13740
AT1G69040.1	PF01842
AT1G61290.1	PF00804
AT1G61290.1	PF05739
AT4G34890.1	PF01315
AT4G34890.1	PF02738
AT4G34890.1	PF00111
AT4G34890.1	PF01799
AT4G34890.1	PF00941
AT4G34890.1	PF03450
AT5G38470.2	PF00627
AT5G38470.2	PF00240
AT5G38470.2	PF09280
AT4G16330.1	PF03171
AT4G21540.3	PF00781
AT1G80420.3	PF00533
AT1G80420.2	PF00533
AT1G80420.1	PF00533
AT3G21510.1	PF01627
AT5G66590.1	PF00188
AT3G48090.1	PF01764
AT3G48090.1	PF18117
AT3G09390.1	PF01439
AT1G64930.1	PF00067
AT3G12915.2	PF03764
AT3G12915.2	PF00009
AT3G12915.2	PF03144
AT3G12915.2	PF14492
AT3G12915.2	PF00679
AT3G60730.1	PF01095
AT3G60730.1	PF04043
AT5G15940.1	PF00106
AT1G72660.2	PF01926
AT1G72660.2	PF02824
AT1G72660.2	PF16897
AT1G72660.3	PF01926
AT1G72660.3	PF02824
AT1G72660.3	PF16897
AT1G72660.1	PF01926
AT1G72660.1	PF02824
AT1G72660.1	PF16897
AT3G16050.1	PF01680
AT5G61980.1	PF16746
AT5G61980.1	PF00169
AT5G61980.1	PF01412
AT5G61980.1	PF13637
AT2G32700.4	PF00400
AT2G32700.4	PF00400
AT2G32700.4	PF00400
AT2G32700.4	PF00400
AT2G32700.4	PF00400
AT2G32700.4	PF08513
AT2G32700.1	PF00400
AT2G32700.1	PF00400
AT2G32700.1	PF00400
AT2G32700.1	PF00400
AT2G32700.1	PF00400
AT2G32700.1	PF08513
AT2G32700.3	PF00400
AT2G32700.3	PF00400
AT2G32700.3	PF00400
AT2G32700.3	PF00400
AT2G32700.3	PF00400
AT2G32700.3	PF08513
AT2G32700.2	PF00400
AT2G32700.2	PF00400
AT2G32700.2	PF00400
AT2G32700.2	PF00400
AT2G32700.2	PF00400
AT2G32700.2	PF08513
AT2G32700.5	PF00400
AT2G32700.5	PF00400
AT2G32700.5	PF00400
AT2G32700.5	PF00400
AT2G32700.5	PF00400
AT2G32700.5	PF08513
AT1G76730.1	PF01812
AT5G40910.1	PF00931
AT5G40910.1	PF01582
AT5G40910.1	PF07725
AT1G74040.1	PF00682
AT1G74040.1	PF08502
AT3G15570.1	PF03000
AT4G35820.1	PF13640
AT4G35820.1	PF14223
AT1G69990.1	PF13855
AT1G69990.1	PF00560
AT1G69990.1	PF08263
AT1G69990.1	PF07714
AT1G32990.1	PF03946
AT1G32990.1	PF00298
AT1G52950.1	PF08646
AT1G52950.1	PF02721
AT3G15200.1	PF13041
AT3G15200.1	PF13041
AT3G15200.1	PF01535
AT3G15200.1	PF01535
AT3G15200.1	PF01535
AT3G15200.1	PF01535
AT3G15200.1	PF01535
AT3G27650.1	PF03195
AT1G23210.1	PF00759
AT3G25440.1	PF01985
AT1G02400.1	PF03171
AT1G02400.1	PF14226
AT1G74190.1	PF13855
AT1G74190.1	PF13855
AT1G74190.1	PF13855
AT1G74190.1	PF08263
AT2G21660.1	PF00076
AT5G11920.1	PF00251
AT5G11920.1	PF08244
AT3G22550.1	PF04570
AT5G62670.1	PF00122
AT5G62670.1	PF00690
AT5G62670.1	PF00702
AT3G03500.1	PF01026
AT2G21530.1	PF00498
AT4G29560.1	PF11510
AT5G46360.1	PF07885
AT1G52130.1	PF01419
AT1G52130.1	PF01419
AT1G52130.1	PF01419
AT1G76350.1	PF02042
AT1G76350.1	PF00564
AT2G44470.2	PF00232
AT1G59359.1	PF03719
AT1G59359.1	PF00333
AT1G58983.1	PF03719
AT1G58983.1	PF00333
AT1G58684.1	PF03719
AT1G58684.1	PF00333
AT4G21130.1	PF00400
AT4G21130.1	PF00400
AT1G67623.1	PF00646
AT5G09910.1	PF00071
AT1G51570.1	PF08372
AT1G51570.1	PF00168
AT1G51570.1	PF00168
AT1G51570.1	PF00168
AT5G05900.1	PF00201
AT4G26270.1	PF00365
AT4G14240.1	PF01595
AT5G65800.1	PF00155
AT3G11050.1	PF00210
AT4G38320.1	PF03006
AT1G22660.2	PF01743
AT3G56140.1	PF04187
AT3G56140.1	PF11891
AT2G15690.1	PF13041
AT2G15690.1	PF14432
AT3G61060.2	PF14299
AT3G56790.1	PF08572
AT1G51820.1	PF13855
AT1G51820.1	PF12819
AT1G51820.1	PF00069
AT3G55005.1	PF16045
AT4G38070.1	PF00010
AT5G04160.1	PF03151
AT3G61090.1	PF01936
AT4G11270.1	PF00400
AT1G50350.1	PF14369
AT1G72620.1	PF12697
AT1G33250.1	PF04646
AT4G14220.1	PF13639
AT5G64090.1	PF09790
AT5G66210.3	PF13499
AT5G66210.3	PF13202
AT5G66210.3	PF00069
AT4G38620.1	PF00249
AT4G38620.1	PF00249
AT4G21430.1	PF08879
AT4G21430.1	PF02373
AT3G22050.1	PF01657
AT3G22050.1	PF01657
AT1G48750.1	PF14368
AT3G28990.1	PF09713
AT5G65960.1	PF10199
AT5G65960.1	PF00071
AT4G09600.1	PF02704
AT3G48100.1	PF00072
AT1G74360.1	PF13855
AT1G74360.1	PF13855
AT1G74360.1	PF13855
AT1G74360.1	PF13516
AT1G74360.1	PF13516
AT1G74360.1	PF00069
AT1G74360.1	PF08263
AT3G17640.1	PF08263
AT3G17640.1	PF13855
AT1G06790.2	PF03876
AT1G06790.2	PF08292
AT4G04770.1	PF01458
AT1G33830.1	PF04548
AT1G21650.3	PF07517
AT1G21650.3	PF01043
AT1G21650.3	PF07516
AT1G21650.3	PF00400
AT1G21650.3	PF00400
AT1G21650.3	PF13445
AT2G14846.1	PF14368
AT5G35790.1	PF02781
AT5G35790.1	PF00479
AT5G10700.1	PF01981
AT1G23700.1	PF00069
AT3G49480.1	PF08387
AT3G49480.1	PF07723
AT3G52760.1	PF04893
AT5G25980.2	PF00232
AT3G53790.1	PF00249
AT1G49220.1	PF13639
AT2G32030.1	PF13302
AT2G46210.1	PF00487
AT2G46210.1	PF00173
AT2G22610.1	PF00225
AT2G22610.1	PF11721
AT4G15280.1	PF00201
AT5G06430.1	PF00085
AT2G24640.1	PF00443
AT2G24640.1	PF01753
AT1G66900.1	PF12146
AT2G43720.1	PF05811
AT1G55900.2	PF03031
AT1G12340.1	PF03311
AT5G58720.3	PF08590
AT2G24140.1	PF04576
AT5G01360.2	PF13839
AT5G01360.2	PF14416
AT1G15410.1	PF01177
AT1G36950.1	PF13639
AT5G03270.1	PF03641
AT2G22540.2	PF00319
AT2G22540.2	PF01486
AT4G23380.1	PF14365
AT4G23380.1	PF03080
AT3G12760.1	PF14555
AT3G12760.1	PF03556
AT1G18880.1	PF00854
AT2G04940.1	PF03803
AT5G40840.2	PF04825
AT5G40840.2	PF04824
AT1G56310.1	PF01612
AT1G64170.1	PF00999
AT3G06520.1	PF05641
AT3G06520.1	PF05641
AT3G06520.1	PF05641
AT3G06520.1	PF05641
AT1G26930.1	PF01344
AT1G26930.1	PF01344
AT4G24860.1	PF17862
AT4G24860.1	PF00004
AT5G65410.1	PF04770
AT2G17410.1	PF01388
AT2G17410.1	PF00011
AT3G20060.2	PF00179
AT3G52990.2	PF00224
AT3G52990.2	PF02887
AT3G54630.1	PF03801
AT4G16650.1	PF10250
AT4G37410.1	PF00067
AT3G18000.1	PF13489
AT3G18000.1	PF08241
AT1G78930.1	PF02536
AT1G78930.1	PF02536
AT2G44500.1	PF10250
AT3G02330.1	PF01535
AT3G02330.1	PF01535
AT3G02330.1	PF01535
AT3G02330.1	PF01535
AT3G02330.1	PF01535
AT3G02330.1	PF01535
AT3G02330.1	PF01535
AT3G02330.1	PF01535
AT3G02330.1	PF13041
AT3G02330.1	PF13041
AT3G02330.1	PF13041
AT3G02330.1	PF13041
AT1G76320.1	PF10551
AT1G76320.1	PF04434
AT1G76320.1	PF03101
AT1G13970.1	PF07059
AT3G06110.1	PF00782
AT1G55790.1	PF10354
AT1G31770.1	PF01061
AT1G31770.1	PF00005
AT2G14210.1	PF01486
AT2G14210.1	PF00319
AT5G50240.2	PF01135
AT5G62300.2	PF00338
AT3G45030.1	PF00338
AT5G62300.1	PF00338
AT1G79650.1	PF09280
AT1G79650.1	PF00627
AT1G79650.1	PF00627
AT1G79650.1	PF00240
AT3G16300.1	PF04535
AT1G43665.1	PF14368
AT4G36420.1	PF16320
AT4G36420.1	PF00542
AT2G19560.1	PF01399
AT4G24890.1	PF17808
AT4G24890.1	PF14008
AT4G24890.1	PF16656
AT4G24890.1	PF00149
AT5G03960.1	PF13178
AT5G03960.1	PF00612
AT5G15010.1	PF13041
AT5G15010.1	PF13041
AT5G15010.1	PF01535
AT5G15010.1	PF01535
AT5G15010.1	PF01535
AT5G03310.1	PF02519
AT2G44640.1	PF12600
AT5G19210.2	PF00271
AT5G19210.2	PF00270
AT4G30500.1	PF05620
AT1G74770.1	PF14599
AT1G74770.1	PF13639
AT1G74770.1	PF05495
AT1G74770.1	PF01814
AT2G29340.3	PF00106
AT3G11397.1	PF03208
AT3G13710.1	PF03208
AT1G53325.1	PF07734
AT5G24650.1	PF00536
AT5G24650.1	PF02466
AT5G35160.2	PF02990
AT1G07410.1	PF00071
AT4G01450.1	PF00892
AT5G62570.1	PF07887
